wave,weight,flux,flag,segment
Double,Double,Double,Integer,Integer
micrometer,,Jy,,
Wavelength,weight,flux,flag,segment
51.50319880633246,1.0,-1.7847531634303717,0,0
51.52257378188127,1.0,0.9397784279057099,0,0
51.54194953007284,1.0,-0.7065534204958461,0,0
51.561326050304714,1.0,-4.062140979656592,0,0
51.58070334197339,1.0,-2.917302765918164,0,0
51.60008140447434,1.0,2.2377162591476414,0,0
51.619460237202006,1.0,-0.491437375204038,0,0
51.638839839549775,1.0,-0.6078919149146378,0,0
51.65822021091004,1.0,0.4077330324687207,0,0
51.67760135067412,1.0,-1.4564783057361552,0,0
51.696983258232315,1.0,-0.40194869280552664,0,0
51.7163659329739,1.0,1.3546769082910148,0,0
51.73574937428712,1.0,0.7293796117516503,0,0
51.75513358155915,1.0,1.3125742736421488,0,0
51.774518554176154,1.0,-1.4568004916251425,0,0
51.793904291523255,1.0,0.9305929051728675,0,0
51.813290792984546,1.0,0.2549955333941633,0,0
51.832678057943056,1.0,3.5249830679244485,0,0
51.85206608578082,1.0,0.7183039824809568,0,0
51.87145487587878,1.0,0.80214546677786,0,0
51.89084442761689,1.0,-0.31434685912566196,0,0
51.91023474037403,1.0,1.5591494732790143,0,0
51.92962581352805,1.0,1.1674763970075848,0,0
51.94901764645576,1.0,-1.576418158736832,0,0
51.968410238532925,1.0,4.682281363559744,0,0
51.98780358913427,1.0,2.6266085833373594,0,0
52.0071976976335,1.0,-0.2660735974040234,0,0
52.02659256340324,1.0,-0.3536201922569085,0,0
52.04598818581509,1.0,0.9240480287344036,0,0
52.0653845642396,1.0,0.6745848876526114,0,0
52.084781698046285,1.0,0.1445523688151354,0,0
52.10417958660362,1.0,1.1754343515828387,0,0
52.12357822927902,1.0,1.512901969228052,0,0
52.14297762543886,1.0,0.1952618505789294,0,0
52.16237777444847,1.0,-0.8682488187904387,0,0
52.181778675672135,1.0,1.6994275935248928,0,0
52.20118032847309,1.0,-0.49971928554933115,0,0
52.22058273221353,1.0,-0.08597202988812962,0,0
52.23998588625457,1.0,0.886592232440334,0,0
52.259389789956344,1.0,0.785961425940568,0,0
52.278794442677864,1.0,0.09117267471789081,0,0
52.29819984377714,1.0,0.8496738364131284,0,0
52.31760599261111,1.0,2.2105686849296835,0,0
52.337012888535654,1.0,0.5034955311931171,0,0
52.356420530905645,1.0,0.3375683299148872,0,0
52.375828919074856,1.0,1.678485403354094,0,0
52.39523805239603,1.0,-0.6440864990737202,0,0
52.41464793022086,1.0,2.3606140653433956,0,0
52.43405855189997,1.0,2.0256601166779418,0,0
52.45346991678296,1.0,0.8682485514355923,0,0
52.472882024218336,1.0,1.7486339196384362,0,0
52.49229487355359,1.0,0.1902314687195387,0,0
52.51170846413514,1.0,3.4782961144985727,0,0
52.531122795308335,1.0,0.8111323295462727,0,0
52.5505378664175,1.0,3.020799266966638,0,0
52.56995367680588,1.0,0.4839769794555001,0,0
52.58937022581567,1.0,1.6037928145134523,0,0
52.60878751278803,1.0,1.3909384912534497,0,0
52.62820553706301,1.0,0.31371541283882076,0,0
52.64762429797965,1.0,1.77318338471453,0,0
52.66704379487592,1.0,2.7561156657505004,0,0
52.68646402708872,1.0,1.8915658002014797,0,0
52.705884993953894,1.0,1.5532657458234107,0,0
52.725306694806235,1.0,1.031310657148389,0,0
52.74472912897947,1.0,0.8701879269610521,0,0
52.76415229580626,1.0,1.0459511334012652,0,0
52.78357619461822,1.0,1.3939090787145432,0,0
52.80300082474588,1.0,3.6957142745701486,0,0
52.82242618551873,1.0,1.9591935239153286,0,0
52.84185227626518,1.0,0.8717378664384295,0,0
52.861279096312586,1.0,1.5770272339103075,0,0
52.88070664498726,1.0,1.9382945350904741,0,0
52.900134921614395,1.0,1.313839148635842,0,0
52.919563925518176,1.0,1.2110491129655314,0,0
52.938993656021694,1.0,2.349625820742558,0,0
52.95842411244698,1.0,0.7026132783452798,0,0
52.977855294115,1.0,1.783176499964597,0,0
52.99728720034566,1.0,1.7088080806576416,0,0
53.01671983045778,1.0,1.791491276489996,0,0
53.03615318376913,1.0,2.4970664209420375,0,0
53.05558725959641,1.0,1.6898093544305164,0,0
53.07502205725524,1.0,1.8892131903850886,0,0
53.09445757606019,1.0,1.306231018521739,0,0
53.113893815324744,1.0,2.4726454941132965,0,0
53.13333077436132,1.0,0.4374422544703576,0,0
53.15276845248127,1.0,0.9117360552113846,0,0
53.172206848994875,1.0,1.1763091552047318,0,0
53.19164596321134,1.0,2.3320812587826003,0,0
53.2110857944388,1.0,0.7182545857042599,0,0
53.23052634198432,1.0,1.3310046563656044,0,0
53.2499676051539,1.0,0.6813642098224197,0,0
53.26940958325244,1.0,0.9467626916537824,0,0
53.28885227558379,1.0,1.8330045155144423,0,0
53.30829568145073,1.0,1.9312748525037555,0,0
53.327739800154944,1.0,0.5796627762263706,0,0
53.34718463099706,1.0,0.7765367120302463,0,0
53.36663017327662,1.0,1.2513190400597582,0,0
53.38607642629209,1.0,1.4714786696388504,0,0
53.40552338934087,1.0,1.7542058540306675,0,0
53.42497106171927,1.0,2.383897706534444,0,0
53.44441944272253,1.0,1.8193273073705594,0,0
53.463868531644806,1.0,1.994330059168704,0,0
53.48331832777917,1.0,0.9590024896069008,0,0
53.50276883041765,1.0,2.2518056627778247,0,0
53.52222003885116,1.0,1.9332713415784708,0,0
53.54167195236954,1.0,1.4655467588422972,0,0
53.56112457026155,1.0,1.5471669218726716,0,0
53.580577891814876,1.0,1.0188199524380688,0,0
53.60003191631613,1.0,1.8187967934278189,0,0
53.619486643050806,1.0,1.2670180597026286,0,0
53.63894207130336,1.0,1.7733634845231694,0,0
53.658398200357155,1.0,1.5554270837189696,0,0
53.677855029494445,1.0,2.2988548173874666,0,0
53.697312557996426,1.0,2.1542124273994436,0,0
53.716770785143204,1.0,1.887138725217686,0,0
53.7362297102138,1.0,2.018511545303531,0,0
53.75568933248614,1.0,1.5326372698511765,0,0
53.775149651237086,1.0,1.746427416583779,0,0
53.79461066574238,1.0,2.000432086998581,0,0
53.81407237527673,1.0,2.0084970460872213,0,0
53.833534779113705,1.0,1.959646481927065,0,0
53.85299787652582,1.0,1.775799557428013,0,0
53.872461666784474,1.0,1.6502648922673149,0,0
53.89192614916001,1.0,1.2884446561929686,0,0
53.91139132292165,1.0,2.1210948667498895,0,0
53.93085718733756,1.0,1.2657128930751342,0,0
53.95032374167478,1.0,2.145442291261751,0,0
53.969790985199296,1.0,1.273641572355629,0,0
53.989258917175974,1.0,1.816529686612336,0,0
54.00872753686862,1.0,1.4297217441883932,0,0
54.0281968435399,1.0,1.8709885135849291,0,0
54.04766683645145,1.0,1.866021026274408,0,0
54.06713751486376,1.0,1.7773357461291688,0,0
54.086608878036245,1.0,1.5039792429061465,0,0
54.106080925227246,1.0,1.5514677301067163,0,0
54.12555365569399,1.0,1.1750434442733226,0,0
54.14502706869261,1.0,2.0320515000022423,0,0
54.16450116347815,1.0,1.0826409267366293,0,0
54.183975939304545,1.0,2.0611360715449942,0,0
54.20345139542466,1.0,0.9420249324978135,0,0
54.222927531090235,1.0,1.80963351434337,0,0
54.24240434555195,1.0,1.3169279332468724,0,0
54.26188183805934,1.0,1.1235991995044778,0,0
54.281360007860876,1.0,1.0931521344618116,0,0
54.30083885420393,1.0,1.5666652899524487,0,0
54.32031837633476,1.0,1.975365402414987,0,0
54.33979857349854,1.0,1.289208777731723,0,0
54.35927944493933,1.0,1.541737251166778,0,0
54.3787609899001,1.0,2.012578179990193,0,0
54.39824320762271,1.0,1.2618829718551463,0,0
54.417726097347945,1.0,1.63597615780196,0,0
54.43720965831545,1.0,1.4580198216648912,0,0
54.4566938897638,1.0,1.6675733007058617,0,0
54.47617879093045,1.0,1.493923953368294,0,0
54.49566436105176,1.0,1.4828757024532455,0,0
54.51515059936298,1.0,1.5922784847233964,0,0
54.53463750509826,1.0,1.8368158115153068,0,0
54.55412507749065,1.0,2.0935121988425203,0,0
54.57361331577209,1.0,1.9375601520889745,0,0
54.59310221917342,1.0,1.5237945612851642,0,0
54.61259178692437,1.0,1.843772410655598,0,0
54.632082018253556,1.0,1.7911836489461717,0,0
54.6515729123885,1.0,2.2371422586377467,0,0
54.67106446855563,1.0,1.7028067180399649,0,0
54.690556685980226,1.0,1.5034536660186475,0,0
54.71004956388649,1.0,1.7805738933187951,0,0
54.729543101497526,1.0,1.4895160341435782,0,0
54.74903729803529,1.0,1.442364703967766,0,0
54.76853215272067,1.0,1.9856243132921572,0,0
54.78802766477341,1.0,1.9462873975560664,0,0
54.807523833412176,1.0,1.7569531715020472,0,0
54.82702065785449,1.0,1.7764212825152166,0,0
54.84651813731679,1.0,1.6854736257058982,0,0
54.86601627101439,1.0,1.6908410528799778,0,0
54.88551505816149,1.0,1.7787178306126672,0,0
54.90501449797118,1.0,1.537896810262326,0,0
54.924514589655445,1.0,1.910248887636786,0,0
54.94401533242514,1.0,1.3271885548968474,0,0
54.963516725490024,1.0,1.7445961673204182,0,0
54.983018768058734,1.0,1.9366178716299696,0,0
55.00252145933879,1.0,1.4259325614024208,0,0
55.02202479853659,1.0,2.047851651374248,0,0
55.041528784857434,1.0,1.5334753144923152,0,0
55.061033417505485,1.0,2.0435009120229246,0,0
55.08053869568381,1.0,1.4417638801290782,0,0
55.10004461859435,1.0,1.7066211589960683,0,0
55.11955118543793,1.0,1.495545698413958,0,0
