wave,weight,flux,flag,segment
Double,Double,Double,Integer,Integer
micrometer,,Jy,,
Wavelength,weight,flux,flag,segment
101.44349784178377,1.0,2.63168657946609,0,0
101.49832959516081,1.0,2.6321383806797045,0,0
101.55317442403899,1.0,2.6325904448427804,0,0
101.60803232567596,1.0,2.6330427721237495,0,0
101.66290329731285,1.0,2.7365042073039367,0,0
101.71778733617424,1.0,1.7301849202581236,0,0
101.77268443946805,1.0,1.6729995115010512,0,0
101.82759460438562,1.0,1.95421626772617,0,0
101.88251782810165,1.0,1.4520240315006387,0,0
101.93745410777419,1.0,1.8335524080478212,0,0
101.99240344054456,1.0,2.0294195034001636,0,0
102.04736582353746,1.0,1.3679000885390231,0,0
102.10234125386083,1.0,1.590646033439009,0,0
102.15732972860587,1.0,1.516604953128026,0,0
102.21233124484704,1.0,1.8109544563762572,0,0
102.26734579964202,1.0,1.8877849630010752,0,0
102.32237339003166,1.0,1.5710376493335885,0,0
102.37741401304007,1.0,1.6226169622131201,0,0
102.43246766567442,1.0,1.8625423275262034,0,0
102.48753434492511,1.0,1.6184491148731834,0,0
102.54261404776562,1.0,1.7716426451318341,0,0
102.59770677115256,1.0,1.6152164528200734,0,0
102.65281251202559,1.0,1.7930193832364907,0,0
102.70793126730746,1.0,1.5624237280713034,0,0
102.76306303390393,1.0,1.8476642789334197,0,0
102.81820780870385,1.0,1.528619221821536,0,0
102.87336558857898,1.0,1.7534790460966743,0,0
102.92853637038414,1.0,1.480192983672819,0,0
102.98372015095708,1.0,1.7930562868107125,0,0
103.03891692711849,1.0,1.688859271603954,0,0
103.094126695672,1.0,1.549283038038997,0,0
103.14934945340414,1.0,1.7760775984083894,0,0
103.20458519708431,1.0,1.6583620769147502,0,0
103.25983392346478,1.0,1.547880691093526,0,0
103.31509562928065,1.0,1.707120889433751,0,0
103.37037031124984,1.0,1.7416989640858767,0,0
103.42565796607309,1.0,1.5639424662902957,0,0
103.48095859043394,1.0,1.6917777997641334,0,0
103.53627218099865,1.0,1.5482944656567363,0,0
103.59159873441621,1.0,1.5241819442409794,0,0
103.6469382473184,1.0,1.542445206725964,0,0
103.70229071631965,1.0,1.6081958766555244,0,0
103.75765613801707,1.0,1.7219601092676342,0,0
103.81303450899043,1.0,1.637470379330742,0,0
103.86842582580216,1.0,1.6650043414109856,0,0
103.92383008499732,1.0,1.513608761246642,0,0
103.97924728310352,1.0,1.5565389350832268,0,0
104.034677416631,1.0,1.5802748524015011,0,0
104.09012048207254,1.0,1.8143793165541473,0,0
104.14557647590343,1.0,1.8203329387613973,0,0
104.20104539458151,1.0,1.441902988236873,0,0
104.25652723454715,1.0,1.85085860818008,0,0
104.31202199222312,1.0,1.4132074075790304,0,0
104.36752966401471,1.0,1.6408993385385353,0,0
104.42305024630963,1.0,1.6780588240123284,0,0
104.47858373547797,1.0,1.5983013978648963,0,0
104.53413012787229,1.0,1.61509187893471,0,0
104.58968941982745,1.0,1.6750846129271757,0,0
104.64526160766073,1.0,1.6144171515410142,0,0
104.70084668767169,1.0,1.6586012012117974,0,0
104.75644465614224,1.0,1.5831394193442339,0,0
104.81205550933657,1.0,1.6507892857411075,0,0
104.86767924350116,1.0,1.7605769578179056,0,0
104.92331585486473,1.0,1.5898666641188743,0,0
104.97896533963822,1.0,1.39296407828819,0,0
105.03462769401483,1.0,1.393951916894829,0,0
105.09030291416991,1.0,1.4492268862754332,0,0
105.14599099626096,1.0,1.4939211365109994,0,0
105.2016919364277,1.0,1.5481885182442707,0,0
105.25740573079193,1.0,1.4914491238556156,0,0
105.31313237545757,1.0,1.6118942567141186,0,0
105.36887186651066,1.0,1.430612646333089,0,0
105.42462420001925,1.0,1.5163457040687043,0,0
105.4803893720335,1.0,1.523800971806117,0,0
105.53616737858556,1.0,1.6475395596424753,0,0
105.59195821568959,1.0,1.507116859827618,0,0
105.64776187934174,1.0,1.5027351527368704,0,0
105.70357836552017,1.0,1.5713460791512055,0,0
105.75940767018491,1.0,1.6331314634249128,0,0
105.81524978927797,1.0,1.477040879208466,0,0
105.87110471872325,1.0,1.5202485074498804,0,0
105.92697245442652,1.0,1.4779559843221455,0,0
105.98285299227544,1.0,1.5452137219634037,0,0
106.0387463281395,1.0,1.5947664995177318,0,0
106.09465245787,1.0,1.5310025047480194,0,0
106.15057137730005,1.0,1.6607479340025975,0,0
106.20650308224458,1.0,1.4485510626712657,0,0
106.26244756850022,1.0,1.5512045085704702,0,0
106.31840483184536,1.0,1.7701187472500617,0,0
106.37437486804009,1.0,1.5689549944855141,0,0
106.43035767282629,1.0,1.5865896932663264,0,0
106.48635324192742,1.0,1.5076012513528791,0,0
106.5423615710486,1.0,1.506527377068211,0,0
106.59838265587665,1.0,1.3296307597253947,0,0
106.65441649207995,1.0,1.5163037955028704,0,0
106.71046307530851,1.0,1.4506186132850232,0,0
106.7665224011939,1.0,1.5245340862600438,0,0
106.82259446534921,1.0,1.5924198711843267,0,0
106.87867926336915,1.0,1.490362885438359,0,0
106.93477679082984,1.0,1.7004141856967303,0,0
106.99088704328898,1.0,1.543251393145908,0,0
107.04701001628567,1.0,1.6299110887129038,0,0
107.1031457053405,1.0,1.561004183020898,0,0
107.15929410595547,1.0,1.4657871545773775,0,0
107.215455213614,1.0,1.517182851973393,0,0
107.27162902378092,1.0,1.5012859486197574,0,0
107.32781553190236,1.0,1.5651276983917024,0,0
107.38401473340588,1.0,1.6117956773080182,0,0
107.44022662370028,1.0,1.5574603770193387,0,0
107.49645119817572,1.0,1.503792497157336,0,0
107.55268845220365,1.0,1.5673259247097506,0,0
107.60893838113674,1.0,1.707117513059241,0,0
107.66520098030894,1.0,1.5385036246027957,0,0
107.72147624503538,1.0,1.5413740347870422,0,0
107.77776417061243,1.0,1.4397003899425957,0,0
107.8340647523176,1.0,1.5621116734525469,0,0
107.89037798540963,1.0,1.5395773978204628,0,0
107.94670386512828,1.0,1.5767710622756899,0,0
108.00304238669456,1.0,1.4596728214548884,0,0
108.05939354531047,1.0,1.6534460766357002,0,0
108.11575733615913,1.0,1.5739872455406057,0,0
108.17213375440474,1.0,1.5536944165777646,0,0
108.22852279519245,1.0,1.7100408575808348,0,0
108.2849244536485,1.0,1.6246208907052233,0,0
108.34133872488009,1.0,1.5357719550498543,0,0
108.39776560397539,1.0,1.4253655632512061,0,0
108.45420508600353,1.0,1.5018861391423168,0,0
108.51065716601454,1.0,1.5692799045774675,0,0
108.56712183903937,1.0,1.6238455357335637,0,0
108.6235991000899,1.0,1.7040306815865471,0,0
108.68008894415883,1.0,1.5291609821482453,0,0
108.73659136621967,1.0,1.6048086291282524,0,0
108.79310636122683,1.0,1.5808326256512149,0,0
108.8496339241155,1.0,1.5598671612371904,0,0
108.90617404980159,1.0,1.3723953891841127,0,0
108.96272673318184,1.0,1.5881143034209237,0,0
109.0192919691337,1.0,1.662721686046564,0,0
109.07586975251536,1.0,1.633835600152582,0,0
109.13246007816568,1.0,1.5049844608706011,0,0
109.1890629409042,1.0,1.5906296543611615,0,0
109.24567833553112,1.0,1.5616728485121172,0,0
109.30230625682728,1.0,1.433392858526935,0,0
109.35894669955414,1.0,1.6098441785161803,0,0
109.41559965845369,1.0,1.5720794848609736,0,0
109.47226512824858,1.0,1.4933129239274732,0,0
109.52894310364195,1.0,1.4169540400834222,0,0
109.58563357931749,1.0,1.5699385260272989,0,0
109.64233654993939,1.0,1.4473866930670953,0,0
109.69905201015233,1.0,1.3957544454170607,0,0
109.75577995458146,1.0,1.5090745521521696,0,0
109.81252037783236,1.0,1.6051803058717078,0,0
109.86927327449101,1.0,1.5748002373759749,0,0
109.92603863912387,1.0,1.580531163435411,0,0
109.9828164662777,1.0,1.5827064262428219,0,0
110.03960675047965,1.0,1.605078067375028,0,0
110.0964094862372,1.0,1.4894463072913824,0,0
110.1532246680382,1.0,1.5484000960395272,0,0
110.2100522903507,1.0,1.295371491952303,0,0
110.2668923476231,1.0,1.4600723642845959,0,0
110.32374483428401,1.0,1.4105930821550805,0,0
110.38060974474232,1.0,1.542793176412957,0,0
110.43748707338705,1.0,1.4659793154033744,0,0
110.49437681458751,1.0,1.5480176781685644,0,0
110.5512789626931,1.0,1.618522177083224,0,0
110.60819351203341,1.0,1.4822027779049047,0,0
110.66512045691812,1.0,1.4454518382613943,0,0
110.72205979163707,1.0,1.4514059443167813,0,0
110.77901151046011,1.0,1.5771160386958984,0,0
110.83597560763721,1.0,1.5065973179833665,0,0
110.89295207739838,1.0,1.6139390240367613,0,0
110.94994091395361,1.0,1.5269048645679921,0,0
111.00694211149292,1.0,1.5174116261188215,0,0
111.0639556641863,1.0,1.5346313437997314,0,0
111.12098156618367,1.0,1.4624612623293505,0,0
111.17801981161497,1.0,1.5605595907274308,0,0
111.23507039458994,1.0,1.5337045687119881,0,0
111.29213330919828,1.0,1.6603060098795435,0,0
111.34920854950954,1.0,1.4567826789063878,0,0
111.40629610957313,1.0,1.5913787672723663,0,0
111.46339598341831,1.0,1.573460753823945,0,0
111.52050816505408,1.0,1.5706334122348553,0,0
111.57763264846929,1.0,1.5171214839866298,0,0
111.6347694276325,1.0,1.5484922697027392,0,0
111.69191849649211,1.0,1.4584004533946877,0,0
111.74907984897612,1.0,1.4746795581833398,0,0
111.80625347899229,1.0,1.384110297538086,0,0
111.86343938042809,1.0,1.5499673229670197,0,0
