wave,weight,flux,flag,segment
Double,Double,Double,Integer,Integer
micrometer,,Jy,,
Wavelength,weight,flux,flag,segment
69.79963800656384,1.0,-0.3927370106429912,0,0
69.81931843557075,1.0,-1.1143037972062344,0,0
69.83899856651297,1.0,1.6111683981838645,0,0
69.85867839764063,1.0,0.5935355080425767,0,0
69.87835792720252,1.0,3.058172051282298,0,0
69.89803715344601,1.0,0.051056365306265214,0,0
69.9177160746171,1.0,-0.3858594964475543,0,0
69.93739468896044,1.0,0.8397064361547977,0,0
69.95707299471923,1.0,1.4834122161711136,0,0
69.97675099013537,1.0,2.0996210361834255,0,0
69.99642867344929,1.0,1.8575977099754715,0,0
70.0161060429001,1.0,1.885697658799011,0,0
70.03578309672552,1.0,1.429660833054041,0,0
70.05545983316185,1.0,2.611585306973553,0,0
70.07513625044402,1.0,0.9891960667148866,0,0
70.09481234680561,1.0,2.223765337537919,0,0
70.11448812047877,1.0,3.2715994607424754,0,0
70.1341635696943,1.0,1.5534822483957496,0,0
70.15383869268159,1.0,1.6427451973354983,0,0
70.17351348766866,1.0,2.2836528378616126,0,0
70.19318795288214,1.0,2.0600885590775846,0,0
70.21286208654726,1.0,1.67937077050537,0,0
70.23253588688792,1.0,1.5461842605857405,0,0
70.25220935212656,1.0,1.6600590916207385,0,0
70.27188248048428,1.0,2.3642343838278017,0,0
70.29155527018078,1.0,2.18302353533299,0,0
70.31122771943438,1.0,1.7609679013501063,0,0
70.330899826462,1.0,2.139852347677656,0,0
70.35057158947922,1.0,2.1076637063447268,0,0
70.37024300670015,1.0,2.1252239271130082,0,0
70.3899140763376,1.0,2.1409666191768815,0,0
70.40958479660294,1.0,1.8684411464191748,0,0
70.42925516570617,1.0,1.406730956900462,0,0
70.44892518185591,1.0,2.4808550093697077,0,0
70.46859484325935,1.0,1.749810377093826,0,0
70.48826414812238,1.0,1.9565312307336118,0,0
70.50793309464942,1.0,2.362279669097251,0,0
70.52760168104354,1.0,2.218604807098465,0,0
70.5472699055064,1.0,1.9603594779392564,0,0
70.56693776623828,1.0,2.52662698031704,0,0
70.5866052614381,1.0,1.503777751682392,0,0
70.60627238930336,1.0,2.4927527423367515,0,0
70.62593914803017,1.0,2.025667289651839,0,0
70.64560553581329,1.0,2.742190798881575,0,0
70.66527155084603,1.0,1.602610637450641,0,0
70.68493719132037,1.0,2.434154959784319,0,0
70.70460245542687,1.0,2.271241034985405,0,0
70.72426734135469,1.0,2.3236897834423695,0,0
70.74393184729163,1.0,2.5693537529736643,0,0
70.76359597142408,1.0,2.472932729714083,0,0
70.78325971193706,1.0,2.8436644869539265,0,0
70.80292306701419,1.0,2.230983525450906,0,0
70.82258603483768,1.0,2.4872909289470657,0,0
70.84224861358838,1.0,2.1035196738715918,0,0
70.86191080144573,1.0,2.0877620475956378,0,0
70.88157259658779,1.0,2.006128208763754,0,0
70.90123399719123,1.0,2.080052970133191,0,0
70.92089500143132,1.0,1.91956003852157,0,0
70.94055560748197,1.0,1.7813578489708637,0,0
70.96021581351562,1.0,2.064791283797048,0,0
70.97987561770341,1.0,1.8115410059682462,0,0
70.99953501821507,1.0,1.7836310027267457,0,0
71.0191940132189,1.0,1.7320654508997526,0,0
71.03885260088181,1.0,2.1930684792535815,0,0
71.05851077936936,1.0,1.3963506239996257,0,0
71.07816854684569,1.0,2.263993311583441,0,0
71.09782590147356,1.0,2.2697140114254655,0,0
71.11748284141431,1.0,1.9122145932967891,0,0
71.13713936482795,1.0,2.152692992535107,0,0
71.15679546987302,1.0,1.416021835469334,0,0
71.17645115470671,1.0,1.7774564726087823,0,0
71.19610641748484,1.0,2.1077969543476844,0,0
71.21576125636179,1.0,1.5932406224921363,0,0
71.23541566949055,1.0,2.032508796692462,0,0
71.25506965502274,1.0,1.718943425163094,0,0
71.27472321110861,1.0,1.321784134221377,0,0
71.29437633589696,1.0,1.7590361309354035,0,0
71.31402902753521,1.0,2.0228669298384845,0,0
71.33368128416944,1.0,2.001733733667029,0,0
71.3533331039443,1.0,1.563066047023018,0,0
71.372984485003,1.0,1.7895896272885112,0,0
71.39263542548741,1.0,1.9261127484368072,0,0
71.41228592353801,1.0,1.593713176768982,0,0
71.43193597729388,1.0,1.4485355650029128,0,0
71.45158558489268,1.0,1.7261008818168349,0,0
71.4712347444707,1.0,1.4590721537305817,0,0
71.49088345416283,1.0,1.621208882411673,0,0
71.51053171210255,1.0,1.655958322203271,0,0
71.53017951642197,1.0,2.122231193970577,0,0
71.54982686525179,1.0,1.9720121749968835,0,0
71.56947375672132,1.0,1.3136840018528138,0,0
71.58912018895847,1.0,1.7485689800498063,0,0
71.60876616008979,1.0,1.4547750779365636,0,0
71.62841166824036,1.0,1.6263110516817934,0,0
71.64805671153394,1.0,1.9270782264197994,0,0
71.66770128809284,1.0,1.5234688432244683,0,0
71.68734539603801,1.0,1.4607024894318192,0,0
71.70698903348898,1.0,1.6805526178489885,0,0
71.7266321985639,1.0,1.968014680931405,0,0
71.74627488937952,1.0,1.6463220298325114,0,0
71.7659171040512,1.0,1.5034795384272153,0,0
71.7855588406929,1.0,1.7173131164151272,0,0
71.80520009741717,1.0,1.333864467863947,0,0
71.82484087233517,1.0,1.8628011046326878,0,0
71.84448116355668,1.0,1.6502292345214586,0,0
71.86412096919007,1.0,2.231143363054688,0,0
71.88376028734231,1.0,2.0700085305280522,0,0
71.90339911611898,1.0,1.5281857105535142,0,0
71.92303745362426,1.0,1.6704251911556878,0,0
71.94267529796095,1.0,1.7819032372363086,0,0
71.9623126472304,1.0,2.4029029769577006,0,0
71.98194949953263,1.0,1.6660171562796253,0,0
72.00158585296622,1.0,2.377143063141014,0,0
72.02122170562836,1.0,1.7292367342997912,0,0
72.04085705561485,1.0,1.7352576566641387,0,0
72.06049190102011,1.0,2.0695086603391766,0,0
72.08012623993713,1.0,2.2564070578851214,0,0
72.09976007045748,1.0,1.774980713148983,0,0
72.1193933906714,1.0,1.9477622357404445,0,0
72.13902619866772,1.0,1.859158114405634,0,0
72.15865849253379,1.0,1.4214812189779846,0,0
72.17829027035566,1.0,2.0120310061327165,0,0
72.19792153021794,1.0,2.0394703118930053,0,0
72.21755227020385,1.0,1.5554781923127003,0,0
72.2371824883952,1.0,2.384742502855537,0,0
72.2568121828724,1.0,1.5119910762878304,0,0
72.27644135171445,1.0,1.7035446033771366,0,0
72.29606999299901,1.0,2.130505911558136,0,0
72.3156981048023,1.0,1.5760244923276494,0,0
72.3353256851991,1.0,1.8460838085377902,0,0
72.35495273226286,1.0,1.832839890807868,0,0
72.37457924406561,1.0,1.9014561501462222,0,0
72.39420521867797,1.0,1.3123703781721296,0,0
72.41383065416916,1.0,1.3556601493114893,0,0
72.43345554860701,1.0,2.0027204481672176,0,0
72.45307990005794,1.0,1.9298491149226822,0,0
72.472703706587,1.0,2.2165239351381385,0,0
72.49232696625778,1.0,1.7684914474580373,0,0
72.51194967713253,1.0,2.081394866884857,0,0
72.53157183727208,1.0,1.8441999451730842,0,0
72.55119344473584,1.0,2.1276902718365154,0,0
72.57081449758186,1.0,2.0365347297572547,0,0
72.59043499386678,1.0,2.260479803969224,0,0
72.61005493164578,1.0,2.049205422169719,0,0
72.62967430897271,1.0,1.9133709484719914,0,0
72.64929312390002,1.0,1.543893991599134,0,0
72.66891137447871,1.0,1.8429791119838548,0,0
72.6885290587584,1.0,2.272256129318215,0,0
72.70814617478736,1.0,2.032504336140693,0,0
72.72776272061236,1.0,2.232223963709232,0,0
72.74737869427886,1.0,1.8492978205941561,0,0
72.76699409383087,1.0,1.8665646674952183,0,0
72.78660891731101,1.0,2.149022173221652,0,0
72.80622316276052,1.0,1.9556340540665949,0,0
72.8258368282192,1.0,1.5263875500762911,0,0
72.84544991172547,1.0,2.4367655583183945,0,0
72.86506241131636,1.0,2.2394075998615532,0,0
72.8846743250275,1.0,1.4570333162303883,0,0
72.90428565089309,1.0,2.0743175283057234,0,0
72.92389638694596,1.0,2.444856522407786,0,0
72.94350653121748,1.0,1.7636976819660517,0,0
72.96311608173772,1.0,2.315714627953116,0,0
72.98272503653527,1.0,2.166591450280404,0,0
73.00233339363731,1.0,1.6511520118023943,0,0
73.02194115106971,1.0,2.0596166082393963,0,0
73.04154830685681,1.0,2.456382082154363,0,0
73.06115485902167,1.0,2.192796494581314,0,0
73.08076080558587,1.0,1.948604711550074,0,0
73.10036614456959,1.0,2.6929019149682354,0,0
73.11997087399166,1.0,2.455987609161786,0,0
73.13957499186947,1.0,1.64913482197918,0,0
73.15917849621901,1.0,2.4328285862448964,0,0
73.17878138505488,1.0,2.015115953857067,0,0
73.19838365639026,1.0,2.2088702793580155,0,0
73.21798530823693,1.0,1.8660115767121914,0,0
73.23758633860533,1.0,2.1693255035555787,0,0
73.25718674550437,1.0,1.7327718256504359,0,0
73.27678652694168,1.0,2.08825867940539,0,0
73.29638568092344,1.0,1.8615586447460128,0,0
73.3159842054544,1.0,1.8571838934787441,0,0
73.33558209853796,1.0,2.09671805871913,0,0
73.35517935817607,1.0,2.0308101276935933,0,0
73.37477598236933,1.0,1.7092284145625223,0,0
73.39437196911689,1.0,2.1457971909434366,0,0
73.41396731641652,1.0,2.134946623578032,0,0
73.43356202226455,1.0,2.3267596266157535,0,0
73.45315608465599,1.0,1.8708481031073492,0,0
73.47274950158436,1.0,1.8329311323124229,0,0
