#DataThief /Users/hannah/Research/ScoCen/pro/opacities/HuffmanStapp1971.jpg/HuffmanStapp1971_crysoliv.jpg Monday 20-Jun-2011 11:57:47 AM
4.6445, 1.8461
4.6682, 1.8461
4.6918, 1.8519
4.7155, 1.8519
4.7391, 1.8577
4.7627, 1.8577
4.7864, 1.8635
4.81, 1.8635
4.8336, 1.8694
4.8573, 1.8694
4.8809, 1.8752
4.9045, 1.8752
4.9282, 1.881
4.9518, 1.881
4.9755, 1.8868
4.9991, 1.8868
5.0227, 1.8926
5.0464, 1.8985
5.07, 1.8985
5.0936, 1.9043
5.1173, 1.9101
5.1409, 1.9159
5.1645, 1.9159
5.1882, 1.9218
5.2118, 1.9276
5.2355, 1.9276
5.2591, 1.9334
5.2827, 1.9392
5.3064, 1.9451
5.33, 1.9451
5.3536, 1.9509
5.3773, 1.9567
5.4009, 1.9625
5.4245, 1.9625
5.4482, 1.9684
5.4718, 1.9683
5.4955, 1.9742
5.5191, 1.98
5.5427, 1.9858
5.5664, 1.9858
5.59, 1.9916
5.6136, 1.9916
5.6373, 1.9975
5.6609, 2.0033
5.6845, 2.0033
5.7082, 2.0091
5.7318, 2.0091
5.7555, 2.0149
5.7791, 2.0208
5.8027, 2.0208
5.8264, 2.0266
5.85, 2.0266
5.8736, 2.0324
5.8973, 2.0441
5.9209, 2.0441
5.9445, 2.0499
5.9682, 2.0557
5.9918, 2.0615
6.0155, 2.0674
6.0391, 2.0732
6.0627, 2.079
6.0864, 2.0849
6.11, 2.0907
6.1336, 2.0965
6.1573, 2.1023
6.1809, 2.114
6.2045, 2.1198
6.2282, 2.1257
6.2518, 2.1373
6.2755, 2.1432
6.2991, 2.1548
6.3227, 2.1665
6.3464, 2.1782
6.37, 2.1898
6.3936, 2.2015
6.4173, 2.2132
6.4409, 2.219
6.4645, 2.2307
6.4882, 2.2423
6.5118, 2.2482
6.5355, 2.2482
6.5591, 2.254
6.5827, 2.254
6.6064, 2.2598
6.63, 2.2598
6.6536, 2.2539
6.6773, 2.2423
6.6536, 2.2481
6.63, 2.2481
6.6064, 2.254
6.63, 2.254
6.6536, 2.2423
6.6773, 2.2364
6.7009, 2.2306
6.7245, 2.2189
6.7482, 2.2072
6.7718, 2.1721
6.7955, 2.1429
6.8191, 2.1196
6.8427, 2.0845
6.8664, 2.0611
6.89, 2.0378
6.9136, 2.0144
6.9373, 1.991
6.9609, 1.9677
6.9845, 1.9443
7.0082, 1.9209
7.0318, 1.8976
7.0555, 1.8859
7.0791, 1.8684
7.1027, 1.8683
7.1264, 1.8625
7.15, 1.8625
7.1736, 1.8683
7.1973, 1.8683
7.2209, 1.8741
7.2445, 1.8858
7.2682, 1.8858
7.2918, 1.8916
7.3155, 1.8916
7.3391, 1.8974
7.3627, 1.8974
7.3864, 1.9033
7.41, 1.9032
7.4336, 1.9032
7.4573, 1.9032
7.4809, 1.8974
7.5045, 1.8857
7.5282, 1.8857
7.5518, 1.8798
7.5755, 1.8681
7.5991, 1.8681
7.6227, 1.8623
7.6464, 1.8623
7.67, 1.8564
7.6936, 1.8564
7.7173, 1.8564
7.7409, 1.8564
7.7645, 1.8564
7.7882, 1.8564
7.8118, 1.8622
7.8355, 1.8739
7.8591, 1.8738
7.8827, 1.8797
7.9064, 1.8797
7.93, 1.8855
7.9536, 1.8855
7.9773, 1.8913
8.0E-4, 1.8913
8.0245, 1.8913
8.0482, 1.8913
8.0718, 1.8854
8.0955, 1.8854
8.1191, 1.8796
8.1427, 1.8679
8.1664, 1.8679
8.19, 1.862
8.2136, 1.862
8.2373, 1.8562
8.2609, 1.8445
8.2845, 1.8445
8.3082, 1.8386
8.3318, 1.8269
8.3555, 1.8269
8.3791, 1.8211
8.4027, 1.8094
8.4264, 1.8094
8.45, 1.8035
8.4736, 1.7977
8.4973, 1.7918
8.5209, 1.786
8.5445, 1.7859
8.5682, 1.7801
8.5918, 1.7801
8.6155, 1.7742
8.6391, 1.7742
8.6627, 1.7742
8.6864, 1.7742
8.71, 1.7684
8.7336, 1.7683
8.7573, 1.7683
8.7809, 1.7683
8.8045, 1.7683
8.8282, 1.7683
8.8518, 1.7683
8.8755, 1.7683
8.8991, 1.7683
8.9227, 1.7683
8.9464, 1.7682
8.97, 1.7682
8.9936, 1.7682
9.0173, 1.7682
9.0409, 1.7682
9.0645, 1.7682
9.0882, 1.7623
9.1118, 1.7623
9.1355, 1.7623
9.1591, 1.7623
9.1827, 1.7565
9.2064, 1.7564
9.23, 1.7564
9.2536, 1.7564
9.2773, 1.7506
9.3009, 1.7506
9.3245, 1.7447
9.3482, 1.7389
9.3718, 1.733
9.3955, 1.7272
9.4191, 1.7213
9.4427, 1.7155
9.4664, 1.7096
9.49, 1.6979
9.5136, 1.6979
9.5373, 1.6921
9.5609, 1.6804
9.5845, 1.6804
9.6082, 1.6745
9.6318, 1.6628
9.6555, 1.6511
9.6791, 1.6453
9.7027, 1.6394
9.7264, 1.6277
9.75, 1.6277
9.7736, 1.6219
9.7973, 1.6102
9.8209, 1.5985
9.8445, 1.5985
9.8682, 1.5926
9.8918, 1.581
9.9155, 1.5693
9.9391, 1.5634
9.9627, 1.5576
9.9864, 1.5517
10.01, 1.54
10.0336, 1.5342
10.0573, 1.5225
10.0809, 1.5108
10.1045, 1.5108
10.1282, 1.5049
10.1518, 1.4991
10.1755, 1.4932
10.1991, 1.4932
10.2227, 1.4874
10.2464, 1.4874
10.27, 1.4815
10.2936, 1.4815
10.3173, 1.4757
10.3409, 1.4756
10.3645, 1.4698
10.3882, 1.4698
10.4118, 1.4639
10.4355, 1.4639
10.4591, 1.4581
10.4827, 1.4581
10.5064, 1.4522
10.53, 1.4522
10.5536, 1.4464
10.5773, 1.4405
10.6009, 1.4405
10.6245, 1.4346
10.6482, 1.423
10.6718, 1.4171
10.6955, 1.4054
10.7191, 1.4054
10.7427, 1.3996
10.7664, 1.3879
10.79, 1.3762
10.8136, 1.3762
10.8373, 1.3703
10.8609, 1.3586
10.8845, 1.3528
10.9082, 1.3469
10.9318, 1.3411
10.9555, 1.3352
10.9791, 1.3352
11.0027, 1.3294
11.0264, 1.3294
11.05, 1.3235
11.0736, 1.3235
11.0973, 1.3176
11.1209, 1.3176
11.1445, 1.3118
11.1682, 1.3118
11.1918, 1.3118
11.2155, 1.3118
11.2391, 1.3117
11.2627, 1.3117
11.2864, 1.3117
11.31, 1.3117
11.3336, 1.3117
11.3573, 1.3117
11.3809, 1.3175
11.4045, 1.3175
11.4282, 1.3175
11.4518, 1.3175
11.4755, 1.3175
11.4991, 1.3175
11.5227, 1.3175
11.5464, 1.3174
11.57, 1.3174
11.5936, 1.3174
11.6173, 1.3174
11.6409, 1.3174
11.6645, 1.3174
11.6882, 1.3174
11.7118, 1.3174
11.7355, 1.3174
11.7591, 1.3173
11.7827, 1.3115
11.8064, 1.3115
11.83, 1.3115
11.8536, 1.3115
11.8773, 1.3056
11.9009, 1.3056
11.9245, 1.3056
11.9482, 1.3056
11.9718, 1.2997
11.9955, 1.2997
12.0191, 1.2939
12.0427, 1.2939
12.0664, 1.288
12.09, 1.288
12.1136, 1.2821
12.1373, 1.2821
12.1609, 1.2763
12.1845, 1.2763
12.2082, 1.2704
12.2318, 1.2704
12.2555, 1.2646
12.2791, 1.2587
12.3027, 1.2529
12.3264, 1.247
12.35, 1.247
12.3736, 1.2412
12.3973, 1.2295
12.4209, 1.2295
12.4445, 1.2236
12.4682, 1.2236
12.4918, 1.2177
12.5155, 1.2119
12.5391, 1.2119
12.5627, 1.206
12.5864, 1.2002
12.61, 1.2002
12.6336, 1.1943
12.6573, 1.1943
12.6809, 1.1885
12.7045, 1.1885
12.7282, 1.1826
12.7518, 1.1768
12.7755, 1.1767
12.7991, 1.1709
12.8227, 1.1709
12.8464, 1.165
12.87, 1.165
12.8936, 1.1592
12.9173, 1.1592
12.9173, 1.1592
